cust_id,총구매액,구매건수,평균구매액,최대구매액,구매상품종류1,내점일수,구매주기,봄-구매비율,여름-구매비율,가을-구매비율,겨울-구매비율,환불금액,환불건수,내점당구매액,내점당구매건수,주구매상품,주구매지점,구매 추세 기울기,화장품구매주기,식료품구매액비율,평균식료품구매액분위,고가상품구매율,베스트셀러구매비율,환불비율,스타킹구매건수,고객등급,평일방문비율,평균대비구매비중,주환불상품,남성포함상품구매건수,여성키워드상품구매건수,다양한 매장 방문,가격선호도,라이프 스타일(평균),라이프 스타일(건수),주구매 요일,선호방문계절,선호방문월,행사상품구매수,저가상품구매율,요일 간 구매건수 편차,충동지수,남성용품구매건수,여성용품구매건수,하루 최고 구매 건수,만족도 떨어지는 제품 총 구입금액,만족도 떨어지는 제품 총 구매건수,가성비 제품 총 구입금액,휴면일수,취미용품 구매비율,아동용품 구매건수,명절식품비용,발렌타인,화이트,단독상품군구매율,구매액표준편차,중복구매배수,의류_거래율(의류+식품+생활잡화),패션_대비_남성상품_거래율,패션_대비_여성상품_거래율,전체방문_중_환불방문(표준화),월_재방문율,시즌 마감 방문비율,상반기 구매비율,구매 추세,주구매지점재방문률,내점시마다 구매액의 일관성
2468,1979900,7,282843,936000,4,3,51,0.285714286,0.142857143,0,0.571428571,,,659966.6667,2.333333333,기타,청량리점,-0.21,,0.165917471,4,0,0.428571429,0,,수면고객,0.428571429,1.368065326,,,,1,1,의류,기타,토,fall,1,,0.43,0.571428571,0.333333333,0,1,4,975000,2,1316900,206,0,1,0,0,0,0.285714286,367733.4943,1.75,0.333333333,0,0.5,-0.485358794,0,0,1,-1,85.71,66807202222
2469,113454700,82,1383594,7875000,41,33,10,0.37804878,0.170731707,0.182926829,0.268292683,,,3438021.212,2.484848485,캐주얼,동래점,-0.53,25,0.000766826,1,0.51,0.243902439,0,,1등급고객,0.573170732,78.39458614,,,18,3,2,의류,의류,일,fall,5,,0.21,0.304878049,0.03030303,5,5,7,,0,34287200,0,0.073170732,1,0,0,0,0.097560976,1594228.394,2,0.769230769,0.375,0.5625,-0.485358794,1,0.818181818,0.62195122,-0.243902439,75.61,7.13738E+12
2470,68794750,29,2372233,15900000,21,15,21,0.275862069,0.275862069,0.172413793,0.275862069,,,4586316.667,1.933333333,모피/피혁,청량리점,-0.2,95,0.021016139,4,0.24,0.310344828,0,,3등급고객,0.379310345,47.5355887,,,4,3,3,의류,식품,일,fall,7,7,0.14,0.482758621,0.066666667,2,5,6,5826600,2,29132300,6,0.137931034,1,360000,0,0,0.24137931,4339326.664,1.380952381,0.470588235,0.294117647,0.411764706,-0.485358794,0.181818182,1,0.517241379,-0.034482759,79.31,2.69076E+13
2471,31417550,119,264013,8228000,46,16,18,0.361344538,0.193277311,0.352941176,0.092436975,,,1963596.875,7.4375,기타,분당점,0.77,0,0.304144976,3,0.03,0.68907563,0,,2.5등급고객,0.74789916,21.70880387,,,2,2,1,명품,식품,수,fall,4,9,0.51,0.336134454,0.0625,2,6,15,8228000,1,24580710,27,0,0,0,0,1,0.025210084,913324.7962,2.586956522,0.058139535,0,0.833333333,-0.485358794,0.727272727,2.0625,0.43697479,0.12605042,97.48,4.36483E+12
2472,15900000,1,15900000,15900000,1,1,0,1,0,0,0,,,15900000,1,남성정장,본  점,-0.02,,0,,1,0,0,,신규고객,0,10.98653401,,1,,1,5,남성의류,남성의류,일,spring,4,,0,1,1,1,0,1,,0,,260,0,0,0,0,0,1,,1,1,1,0,-0.485358794,0,0,1,-1,0,0
2473,2550000,1,2550000,2550000,1,1,0,0,0,1,0,,,2550000,1,육류,광주점,0.02,,1,5,0,1,0,,신규고객,1,1.761991303,,,,1,3,식품,식품,목,fall,9,,0,1,1,0,0,1,,0,2550000,102,0,0,2550000,0,0,1,,1,0,0,0,-0.485358794,0,0,0,1,0,0
2474,2991100,10,299110,2675000,8,3,110,0.1,0,0,0.9,,,997033.3333,3.333333333,일용잡화,부산본점,0.26,,0.059095316,2,0.1,0.6,0,,수면고객,1,2.066781249,,,,1,1,예체능,생활용품,목,fall,12,,0.8,0.8,0.333333333,0,1,8,,0,86700,25,0.1,0,0,0,0,0.3,835808.3164,1.25,0,1,0,-0.485358794,0,0,0.2,0.6,90,1.40808E+12
2475,3382000,1,3382000,3382000,1,1,0,0,1,0,0,,,3382000,1,시티웨어,인천점,0.01,,0,,1,1,0,,신규고객,1,2.336884151,,,,1,3,의류,의류,화,summer,8,,0,1,1,0,0,1,,0,,132,0,0,0,0,0,1,,1,1,0,0,-0.485358794,0,1,0,1,0,0
2476,67406940,104,648144,5875000,58,36,9,0.144230769,0.230769231,0.403846154,0.221153846,,,1872415,2.888888889,기타,노원점,0.75,26,0.09618876,4,0.18,0.471153846,0,,1등급고객,0.759615385,46.57664393,,3,3,3,2,화장품,식품,목,fall,11,7,0.44,0.201923077,0.027777778,2,15,10,14245400,5,39197990,4,0.019230769,2,0,0,0,0.076923077,1111136.809,1.793103448,0.28358209,0.090909091,0.409090909,-0.485358794,1,0.555555556,0.413461538,0.173076923,83.65,2.76878E+12
2477,45995960,22,2090725,16518600,15,9,29,0.136363636,0.181818182,0.545454545,0.136363636,,,5110662.222,2.444444444,디자이너,광주점,0.37,,0.001638405,1,0.32,0.681818182,0,,수면고객,0.954545455,31.7821496,,,2,1,3,명품,식품,금,fall,10,2,0.41,0.454545455,0.111111111,0,5,4,30418600,5,39199960,10,0,1,0,0,0,0.090909091,4141498.615,1.466666667,0.428571429,0,0.333333333,-0.485358794,0.272727273,0.444444444,0.136363636,0.727272727,95.45,4.56348E+13
2478,98966360,34,2910775,19992000,17,14,24,0.235294118,0.382352941,0.264705882,0.117647059,,,7069025.714,2.428571429,가공식품,부산본점,0.01,32,0.024995463,4,0.41,0.705882353,0,,3등급고객,0.852941176,68.3834767,,1,10,2,3,남성의류,식품,금,summer,7,3,0.41,0.382352941,0.071428571,1,1,8,8510000,1,94809360,8,0,0,1925000,0,0,0.147058824,4732750.865,2,0.047619048,0.1,0.9,-0.485358794,0.545454545,0.357142857,0.323529412,0.352941176,91.18,2.84412E+13
2479,24255000,7,3465000,8950000,4,7,31,0.285714286,0.142857143,0.142857143,0.428571429,550000,1,3465000,1,남성 캐주얼,분당점,-0.1,,0,,1,0,0.142857143,,수면고객,0.714285714,16.75964669,시티캐주얼,6,,1,3,남성의류,남성의류,금,fall,2,,0.14,0.285714286,0.142857143,1,0,1,,0,16337500,92,0,0,0,0,0,0.285714286,3438210.836,1.75,1,0.5,0,1.077445397,0.181818182,0.571428571,0.714285714,-0.428571429,85.71,1.01325E+13
2480,692850,7,98979,462500,4,2,4,1,0,0,0,,,346425,3.5,기타,본  점,-0.17,,0.840152991,4,0,0.571428571,0,,2.5등급고객,1,0.478743402,,,,2,1,식품,기타,화,spring,3,,0.57,0.857142857,0.5,0,0,6,,0,692850,284,0,0,0,0,0,0.285714286,166421.072,1.75,0,0,0,-0.485358794,0,0.5,1,-1,71.43,67925390625
2481,50978750,22,2317216,12636000,12,11,30,0,0.272727273,0.545454545,0.181818182,,,4634431.818,2,디자이너,본  점,0.36,83,0.021393228,4,0.64,0.772727273,0,,수면고객,0.5,35.2251428,,,4,2,3,의류,명품,일,fall,11,,0.14,0.5,0.090909091,0,8,4,5540600,2,13962750,22,0,1,46860,0,0,0.090909091,3265470.146,1.833333333,0,0,1,-0.485358794,0.636363636,0.909090909,0.136363636,0.727272727,68.18,1.91731E+13
2482,132117100,19,6953532,81600000,7,11,29,0.368421053,0.421052632,0,0.210526316,121272000,2,12010645.45,1.727272727,대형가전,잠실점,-0.12,,0,,0.79,0,0.105263158,,수면고객,0.473684211,91.28987496,국산냉장고.세탁기,1,,1,4,가전,가전,토,summer,7,,0.26,0.526315789,0.090909091,5,1,2,,0,10887500,16,0.058823529,1,0,0,0,0.157894737,35970182.69,2.714285714,0,1,0.111111111,0.509152964,0.363636364,0.272727273,0.578947368,-0.157894737,94.74,3.71116E+15
2483,550000,1,550000,550000,1,1,0,1,0,0,0,,,550000,1,남성 캐주얼,일산점,-0.02,,0,,1,0,0,,신규고객,1,0.38003734,,1,,1,2,남성의류,남성의류,월,spring,4,,0,1,1,0,0,1,,0,550000,252,0,0,0,0,0,1,,1,0,0,0,-0.485358794,0,1,1,-1,0,0
2484,144510900,24,6021288,24955000,13,13,24,0.291666667,0.166666667,0.333333333,0.208333333,,,11116223.08,1.846153846,디자이너,대전점,0.01,0,0,,0.75,0.458333333,0,,3등급고객,0.916666667,99.85370548,,2,1,1,4,명품,명품,화,fall,10,1,0,0.666666667,0.076923077,1,10,5,103810000,10,105110000,27,0,5,0,0,0,0.208333333,6697412.114,1.846153846,1,0.25,0.416666667,-0.485358794,0.363636364,0.384615385,0.458333333,0.083333333,95.83,7.96667E+13
2485,61182850,208,294148,15717000,48,58,5,0.216346154,0.278846154,0.245192308,0.259615385,28964900,7,1054876.724,3.586206897,가공식품,노원점,-1.19,,0.210661811,3,0.12,0.663461538,0.033653846,,1등급고객,0.451923077,42.27594101,니  트,2,1,3,1,남성의류,식품,일,fall,7,3,0.61,0.216346154,0.017241379,0,12,10,10202000,7,51216210,13,0,1,852620,0,0,0.009615385,2104228.443,4.333333333,0.092715232,0,0.1875,0.457712701,1,0.74137931,0.528846154,-0.057692308,79.81,6.53458E+12
2486,126133430,328,384553,17750000,53,79,4,0.216463415,0.268292683,0.350609756,0.164634146,,,1596625.696,4.151898734,기타,본  점,2.83,8,0.691676822,5,0.02,0.695121951,0,,vip고객,0.75,87.15529673,,,2,1,1,예체능,식품,토,fall,10,10,0.48,0.219512195,0.012658228,2,1,11,,0,99478360,10,0.00304878,0,378000,0,0,0.009146341,1322929.418,6.188679245,0.012987013,0.25,0.75,-0.485358794,1,1.405063291,0.353658537,0.292682927,99.7,6.33372E+12
2487,207517490,184,1127812,14750000,80,39,8,0.097826087,0.065217391,0.548913043,0.288043478,15426000,4,5320961.282,4.717948718,농산물,부산본점,3.66,0,0.02059677,1,0.23,0.608695652,0.02173913,,1등급고객,0.880434783,143.3898088,직수입핸드백,6,2,1,2,화장품,식품,금,fall,12,11,0.54,0.27173913,0.025641026,15,18,15,9232000,7,107045350,2,0.061111111,2,79600,0,0,0.038043478,2775745.088,2.3,0.383458647,0.184615385,0.184615385,0.636654472,0.636363636,2.307692308,0.14673913,0.706521739,99.46,3.34955E+13
2488,70700690,113,625670,16032000,47,56,6,0.300884956,0.17699115,0.194690265,0.327433628,33231400,14,1262512.321,2.017857143,시티웨어,본  점,-0.95,0,0.050661033,3,0.35,0.654867257,0.123893805,,1등급고객,0.628318584,48.85254937,시니어,,8,2,2,화장품,의류,일,fall,2,8,0.33,0.14159292,0.017857143,3,11,7,4200000,7,34563990,9,0.01010101,2,432000,0,0,0.053097345,2479411.608,2.404255319,0.519480519,0.023255814,0.093023256,1.663496969,1,0.553571429,0.654867257,-0.309734513,58.41,1.34697E+13
2489,55888400,12,4657367,33360000,8,6,17,0.25,0,0,0.75,,,9314733.333,2,수산품,본  점,-0.38,,0.041822632,5,0.25,0.5,0,,수면고객,0.5,38.61759793,,,,2,3,가전,식품,토,fall,1,1,0.33,0.333333333,0.166666667,0,0,4,,0,2007200,241,0,0,0,0,0,0.416666667,10333997.04,1.5,0,0,0,-0.485358794,0.090909091,1.166666667,1,-1,75,3.49676E+14
2490,88451850,437,202407,8175000,92,48,7,0.242562929,0.393592677,0.153318078,0.210526316,2231000,2,1842746.875,9.104166667,기타,분당점,-0.33,,0.161315224,2,0.04,0.594965675,0.004576659,4,1등급고객,0.766590389,61.11819232,시티캐주얼,6,7,1,1,예체능,식품,금,summer,7,23,0.59,0.279176201,0.020833333,16,17,29,1274000,2,45913960,5,0.029885057,0,242000,0,0,0.006864989,637688.134,4.75,0.080701754,0.288888889,0.177777778,-0.029540905,1,2.645833333,0.489702517,0.020594966,99.77,4.4393E+12
2491,2367670,13,182128,1450000,9,2,99,0.923076923,0,0.076923077,0,,,1183835,6.5,농산물,분당점,-0.27,0,0.239695566,2,0.08,0.692307692,0,,수면고객,0.076923077,1.63600547,,,1,2,1,화장품,식품,토,spring,3,1,0.54,0.923076923,0.5,0,0,12,,0,1866670,90,0,0,0,0,0,0.230769231,393086.8946,1.444444444,0,0,1,-0.485358794,0,0,0.923076923,-0.846153846,84.62,1.03192E+12
2492,19726600,7,2818086,18275000,4,3,48,0,0.428571429,0.571428571,0,,,6575533.333,2.333333333,모피/피혁,잠실점,0.1,,0.007806718,4,0.14,0.285714286,0,,수면고객,1,13.63062652,,,,2,3,의류,기타,수,fall,6,2,0.29,0.428571429,0.333333333,0,2,3,,0,1451600,55,0,0,0,0,0,0.428571429,6819547.648,1.75,0.5,0,1,-0.485358794,0.090909091,0,0.428571429,0.142857143,57.14,7.91944E+13
2493,151224670,67,2257085,20900000,41,17,18,0.23880597,0.28358209,0.23880597,0.23880597,,,8895568.824,3.941176471,화장품,본  점,-0.19,38,0.025099542,4,0.36,0.507462687,0,5,3등급고객,0.71641791,104.492766,,1,16,1,3,화장품,식품,목,fall,7,2,0.27,0.298507463,0.058823529,1,8,17,686000,1,140449570,25,0.014925373,0,0,0,0,0.134328358,4602388.646,1.634146341,0.297297297,0.037037037,0.666666667,-0.485358794,0.818181818,2.764705882,0.462686567,0.074626866,98.51,6.52694E+13
2494,28270400,18,1570578,8185000,13,7,34,0.388888889,0.166666667,0.055555556,0.388888889,,,4038628.571,2.571428571,식기,부산본점,-0.43,0,0.009444507,5,0.28,0.222222222,0,,수면고객,0.555555556,19.53419566,,,5,1,2,화장품,생활용품,토,fall,1,1,0.22,0.444444444,0.142857143,0,1,7,,0,12190800,105,0,0,0,0,0,0.222222222,2312906.671,1.384615385,0,0,1,-0.485358794,0.090909091,0.571428571,0.944444444,-0.888888889,94.44,2.92726E+13
2495,28372410,7,4053201,19551000,6,2,9,1,0,0,0,,,14186205,3.5,농산물,분당점,-0.13,0,0.008164974,2,0.29,0.571428571,0,,3등급고객,1,19.60468222,,1,1,1,3,화장품,식품,월,spring,4,,0.43,0.857142857,0.5,1,0,6,,0,19797410,273,0,0,0,0,0,0.428571429,7536532.511,1.166666667,0.25,0.5,0.5,-0.485358794,0.090909091,0,1,-1,85.71,2.8781E+13
2496,51661320,30,1722044,12564000,19,13,25,0.2,0.233333333,0.433333333,0.133333333,195000,1,3973947.692,2.307692308,시티웨어,대전점,0.22,28,0.022553044,3,0.43,0.7,0.033333333,,3등급고객,0.666666667,35.69678295,니  트,,3,1,2,예체능,의류,월,fall,9,,0.33,0.366666667,0.076923077,1,0,8,,0,43871900,9,0.034482759,0,0,0,0,0.166666667,3007422.755,1.578947368,0.52173913,0.0625,0.1875,0.356151155,0.454545455,0.769230769,0.3,0.4,96.67,1.46155E+13
2497,585000,1,585000,585000,1,1,0,1,0,0,0,,,585000,1,화장품,부산본점,-0.01,0,0,,0,1,0,,신규고객,1,0.404221534,,,1,1,2,화장품,화장품,금,spring,5,,0,1,1,0,0,1,,0,585000,220,0,0,0,0,0,1,,1,0,0,1,-0.485358794,0,1,1,-1,0,0
2498,127555200,42,3037029,39600000,16,13,22,0.30952381,0.214285714,0.30952381,0.166666667,,,9811938.462,3.230769231,기타,잠실점,0.43,91,0.01757396,3,0.38,0.595238095,0,,3등급고객,0.785714286,88.13770707,,,2,1,3,가전,식품,목,fall,8,1,0.43,0.238095238,0.076923077,0,1,9,16000000,4,86185200,4,0,0,0,0,0,0.071428571,7803236.515,2.625,0.28,0,0.222222222,-0.485358794,0.545454545,1.307692308,0.30952381,0.380952381,97.62,1.52969E+14
2499,289711840,500,579424,76705000,118,122,2,0.144,0.332,0.282,0.242,26780500,11,2374687.213,4.098360656,가공식품,일산점,0.59,26,0.136485585,3,0.12,0.712,0.022,1,vip고객,0.74,200.1842127,유아복,,14,2,2,가전,식품,수,fall,10,24,0.55,0.06,0.008196721,11,13,12,55402500,8,164077180,0,0.010224949,25,2649000,1,0,0.014,3925292.81,4.237288136,0.011142061,0.181818182,0.727272727,0.23199395,1,1.344262295,0.452,0.096,94,6.65693E+13
2500,3336000,3,1112000,2203200,2,2,33,0.666666667,0,0,0.333333333,,,1668000,1.5,건강식품,분당점,-0.09,,0,,0.33,0,0,,수면고객,0.333333333,2.30509921,,,,1,2,식품,기타,토,spring,3,,0.33,0.666666667,0.5,1,0,2,,0,3336000,282,0.333333333,0,0,0,0,1,1078242.422,1.5,0,1,0,-0.485358794,0,1,1,-1,66.67,2.86439E+11
2501,1228300,19,64647,330000,9,10,33,0,0.052631579,0.157894737,0.789473684,,,122830,1.9,가공식품,잠실점,-0.25,,0.538264268,1,0,0.736842105,0,,수면고객,0.263157895,0.848727026,,,,1,1,생활용품,식품,일,fall,1,,0.79,0.421052632,0.1,0,0,7,,0,826300,23,0,0,0,0,0,0.052631579,80883.53162,2.111111111,0,0,0,-0.485358794,0.181818182,0.7,0.631578947,-0.263157895,94.74,15418520100
2502,149560210,134,1116121,16512000,68,28,11,0.23880597,0.23880597,0.253731343,0.268656716,7468500,5,5341436.071,4.785714286,가공식품,분당점,0.69,18,0.071869182,4,0.21,0.664179104,0.037313433,,1등급고객,0.694029851,103.3426625,상품군미지정,2,5,2,2,가전,식품,화,fall,10,3,0.41,0.186567164,0.035714286,6,7,15,25057900,8,63151620,2,0.007751938,3,2340200,1,0,0.059701493,2763987.069,1.970588235,0.323529412,0.131578947,0.263157895,0.68674435,0.545454545,1.928571429,0.462686567,0.074626866,95.52,4.6144E+13
2503,8098800,29,279269,2500000,21,17,19,0.206896552,0.24137931,0.344827586,0.206896552,,,476400,1.705882353,가공식품,본  점,0.07,,0.249283845,3,0.07,0.689655172,0,,3등급고객,0.896551724,5.596084378,,1,1,1,1,의류,식품,수,fall,9,,0.48,0.413793103,0.058823529,0,1,5,,0,5620400,24,0,0,0,0,0,0.103448276,521827.2313,1.380952381,0.181818182,0,0.333333333,-0.485358794,0.636363636,0.647058824,0.413793103,0.172413793,96.55,7.79538E+11
2504,47796180,34,1405770,11856000,20,12,24,0.205882353,0.352941176,0.382352941,0.058823529,,,3983015,2.833333333,화장품,잠실점,0.17,48,0.027070783,3,0.38,0.588235294,0,,3등급고객,0.794117647,33.02606018,,1,9,1,2,가전,식품,화,fall,7,1,0.26,0.264705882,0.083333333,0,1,6,4563000,2,29474380,56,0,1,0,0,0,0.205882353,2305030.635,1.7,0.235294118,0.1,0.7,-0.485358794,0.545454545,0,0.294117647,0.411764706,97.06,8.93266E+12
2505,413060,4,103265,225060,3,2,60,0,0.75,0,0.25,,,206530,2,육류,본  점,-0.04,,0.975790442,3,0,0.75,0,,수면고객,1,0.285414952,,,,1,1,식품,식품,금,summer,6,,0.5,0.75,0.5,0,0,3,,0,413060,206,0,0,0,0,0,0.5,106491.5688,1.333333333,0,0,0,-0.485358794,0,0,1,-1,75,343360900
2506,60836770,90,675964,15225000,42,24,14,0.244444444,0.188888889,0.222222222,0.344444444,,,2534865.417,3.75,가공식품,본  점,-0.54,,0.107116305,3,0.09,0.611111111,0,,2.5등급고객,0.644444444,42.0368077,,,,1,2,가전,식품,월,fall,4,1,0.61,0.288888889,0.041666667,1,1,20,,0,21151270,14,0.022222222,2,0,0,0,0.066666667,1900374.728,2.142857143,0.073529412,0.5,0.25,-0.485358794,0.818181818,1.75,0.666666667,-0.333333333,98.89,1.0295E+13
2507,5064950,14,361782,1955000,9,4,56,0.428571429,0,0,0.571428571,,,1266237.5,3.5,기타,강남점,0.23,,0.283568446,5,0.29,0.285714286,0,,수면고객,0.857142857,3.499763862,,,,1,1,의류,기타,금,fall,12,,0.36,0.571428571,0.25,2,0,8,,0,5064950,24,0.142857143,0,0,0,0,0.357142857,556300.9214,1.555555556,0.142857143,1,0,-0.485358794,0.090909091,0.5,0.428571429,0.142857143,92.86,4.22794E+11
2508,7854200,3,2618067,4475000,3,1,0,1,0,0,0,,,7854200,3,남성 캐주얼,잠실점,-0.03,,0,,1,0.333333333,0,,신규고객,0,5.427071408,,1,,1,3,의류,남성의류,토,spring,5,,0,1,1,0,0,3,,0,,240,0.333333333,0,0,0,0,1,1680680.104,1,1,0.5,0,-0.485358794,0,0,1,-1,66.67,0
2509,20773300,20,1038665,10912000,14,13,25,0,0.15,0.55,0.3,1127000,1,1597946.154,1.538461538,차/커피,본  점,0.41,,0.097766845,4,0.25,0.75,0.05,,수면고객,0.6,14.35387213,시티캐주얼,3,,3,2,명품,식품,토,fall,12,2,0.3,0.4,0.076923077,0,1,5,406000,1,16333840,23,0,1,0,0,0,0.3,2552238.187,1.428571429,0.071428571,0,0,0.356151155,0.363636364,0.230769231,0.1,0.8,85,8.7279E+12
2510,252317240,64,3942457,104215500,29,28,12,0.171875,0.375,0.3125,0.140625,9872000,1,9011330,2.285714286,수산품,일산점,0.51,49,0.02052123,3,0.23,0.796875,0.015625,,2등급고객,0.703125,174.3454049,디자이너부틱,,5,1,3,명품,식품,수,fall,6,,0.36,0.21875,0.035714286,3,7,5,,0,237903640,5,0.031746032,1,0,0,0,0.078125,15244856.83,2.206896552,0.086956522,0.25,0.75,-0.094657746,1,0.785714286,0.375,0.25,98.44,4.1232E+14
2511,400886600,182,2202674,37044000,64,76,4,0.126373626,0.258241758,0.258241758,0.357142857,11448000,2,5274823.684,2.394736842,농산물,본  점,1.43,19,0.026184063,3,0.34,0.692307692,0.010989011,,vip고객,0.791208791,277.0034128,디자이너부틱,,28,1,3,명품,식품,화,fall,12,1,0.38,0.285714286,0.013157895,2,30,7,7360000,1,339427200,2,0.005555556,2,990000,0,0,0.032967033,4636033.069,2.84375,0.107526882,0.05,0.7,-0.197473811,1,0.828947368,0.368131868,0.263736264,99.45,4.51077E+13
2512,17901000,2,8950500,17212500,1,1,0,0,0,0,1,,,17901000,2,기타,본  점,0.08,,0,,1,0.5,0,,신규고객,1,12.36917895,,,,1,4,의류,기타,화,fall,12,,0,1,1,0,0,2,,0,17901000,27,0,0,0,0,0,1,11684232.45,2,1,0,0,-0.485358794,0,0,0,1,50,0
2513,2323180070,667,3483029,137856000,224,203,1,0.272863568,0.251874063,0.298350825,0.176911544,299456050,67,11444236.8,3.285714286,명품,본  점,1.53,20,0.000981629,2,0.52,0.232383808,0.100449775,1,vip고객,0.700149925,1605.263952,어덜트,2,58,4,3,명품,명품,금,fall,5,34,0.22,0.107946027,0.004926108,35,280,17,214264000,23,655405140,0,0.065,50,0,0,0,0.004497751,12115684.94,2.977678571,0.73015873,0.123222749,0.225118483,2.101351592,1,0.931034483,0.493253373,0.013493253,89.96,4.91601E+14
2514,8300600,18,461144,6518400,8,7,44,0.277777778,0.111111111,0.166666667,0.444444444,,,1185800,2.571428571,차/커피,잠실점,-0.31,,0.192684866,3,0.06,0.777777778,0,,수면고객,0.666666667,5.735523533,,,,2,1,여성의류,식품,일,fall,1,5,0.33,0.333333333,0.142857143,0,1,4,,0,1609400,50,0,0,0,0,0,0.166666667,1513829.018,2.25,0.058823529,0,1,-0.485358794,0,0,0.833333333,-0.666666667,88.89,4.74948E+12
2515,72211060,73,989193,14500000,42,18,14,0.356164384,0.068493151,0.547945205,0.02739726,936000,1,4011725.556,4.055555556,기타,분당점,0.26,26,0.064382935,4,0.19,0.561643836,0.01369863,,3등급고객,0.835616438,49.89618027,토들러,1,4,3,2,남성의류,식품,월,fall,3,,0.47,0.315068493,0.055555556,6,1,12,4329000,2,43062660,54,0.055555556,3,650910,0,0,0.082191781,2500452.814,1.738095238,0.170731707,0.428571429,0.214285714,0.122398392,0.454545455,1.444444444,0.383561644,0.232876712,89.04,2.22864E+13
2516,46414300,4,11603575,16087500,4,2,5,1,0,0,0,,,23207150,2,셔츠,영등포점,-0.04,,0,,1,0.25,0,,신규고객,0.5,32.07121291,,,,1,5,예체능,명품,목,spring,5,,0,0.5,0.5,1,1,2,,0,41873500,232,0.25,0,0,0,0,1,5023375.551,1,0,0.333333333,0,-0.485358794,0,0,1,-1,75,6.65047E+12
2517,101405180,265,382661,26000000,40,40,8,0.132075472,0.328301887,0.298113208,0.241509434,,,2535129.5,6.625,농산물,부평점,0.74,39,0.342479842,4,0.08,0.701886792,0,,1등급고객,0.909433962,70.06864518,,,7,2,1,명품,식품,목,fall,7,,0.58,0.20754717,0.025,3,2,14,,0,100430920,3,0.011320755,0,4806530,0,0,0.011320755,1734663.838,6.625,0.016216216,0.214285714,0.5,-0.485358794,1,2.425,0.38490566,0.230188679,99.25,1.72735E+13
2518,93069250,54,1723505,81260000,20,16,17,0.388888889,0.148148148,0.148148148,0.314814815,,,5816828.125,3.375,농산물,본  점,0.43,,0.023067232,2,0.09,0.685185185,0,,3등급고객,0.851851852,64.30870944,,,2,1,2,여성의류,식품,금,fall,12,2,0.72,0.277777778,0.0625,0,1,7,,0,4370750,2,0,0,138110,0,0,0.055555556,11051671.91,2.7,0.068181818,0,1,-0.485358794,0.363636364,1.625,0.537037037,-0.074074074,98.15,4.29383E+14
2519,24078000,5,4815600,9212500,4,3,53,0.2,0.6,0.2,0,,,8026000,1.666666667,구두,강남점,0.02,35,0,,1,0.4,0,,수면고객,0,16.63734376,,,2,1,3,여성의류,의류,일,summer,7,,0,1,0.333333333,0,1,3,,0,14865500,85,0,2,0,0,0,0.2,3187410.065,1.25,1,0.2,0.8,-0.485358794,0,0.333333333,0.2,0.6,80,5.86636E+12
2520,130495240,58,2249918,18000000,35,17,17,0.344827586,0.310344828,0.310344828,0.034482759,,,7676190.588,3.411764706,트래디셔널,일산점,-0.02,0,0.019838578,4,0.28,0.344827586,0,,3등급고객,0.75862069,90.16920704,,,1,2,3,예체능,식품,수,spring,3,,0.38,0.344827586,0.058823529,0,1,9,10005000,1,63960840,37,0.068965517,2,0,0,0,0.155172414,3884952.714,1.657142857,0.435897436,0.625,0.125,-0.485358794,0.636363636,1.294117647,0.448275862,0.103448276,79.31,3.47188E+13
2521,53967740,36,1499104,41600000,23,11,27,0.083333333,0.222222222,0.5,0.194444444,,,4906158.182,3.272727273,농산물,본  점,0.46,0,0.067144557,4,0.08,0.555555556,0,5,3등급고객,0.861111111,37.29046608,,,2,1,2,가전,식품,금,fall,11,2,0.33,0.444444444,0.090909091,1,6,10,,0,7947140,26,0,0,0,0,0,0.166666667,6897057.917,1.565217391,0.25,0,0.875,-0.485358794,0.181818182,0.545454545,0.361111111,0.277777778,97.22,1.3723E+14
2522,52466250,102,514375,5825000,25,29,11,0.323529412,0.284313725,0.245098039,0.147058824,1482000,2,1809181.034,3.517241379,가공식품,잠실점,0.21,62,0.492974055,5,0.16,0.539215686,0.019607843,,1등급고객,0.764705882,36.25297106,가스기기,,7,1,2,화장품,식품,금,fall,5,1,0.41,0.205882353,0.034482759,0,0,11,,0,50400250,24,0.01,1,1290000,0,0,0.049019608,930746.5043,4.08,0,0,1,-0.108130196,1,1.137931034,0.460784314,0.078431373,99.02,4.82569E+12
2523,15007000,12,1250583,5520000,4,7,47,0,0.25,0.166666667,0.583333333,874000,2,2143857.143,1.714285714,시티웨어,강남점,-0.13,0,0,,0.33,0.833333333,0.166666667,,수면고객,0.75,10.36949156,니  트,,1,1,2,명품,의류,금,fall,1,,0.42,0.333333333,0.142857143,0,1,2,5520000,1,15007000,7,0,0,0,0,0,0.166666667,2045791.621,3,0.8,0,0.111111111,1.077445397,0.181818182,0.714285714,0.75,-0.5,91.67,5.37099E+12
